customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
CUST-2923,9,8,877.04,5,5,5,555,Champions
CUST-2924,27,1,23.88,5,1,1,511,Potential Loyalists
CUST-2925,6,5,353.8,5,5,3,553,Champions
CUST-2926,235,2,256.64,1,2,3,123,Lost Customers
CUST-2927,9,4,403.25,5,5,4,554,Champions
CUST-2928,6,4,471.15999999999997,5,5,4,554,Champions
CUST-2929,25,4,282.0,5,5,3,553,Champions
CUST-2930,125,2,463.72,2,2,4,224,Lost Customers
CUST-2931,69,3,194.6,4,4,2,442,Champions
CUST-2932,30,4,466.16999999999996,5,5,4,554,Champions
CUST-2933,132,3,236.18,2,4,3,243,At Risk
CUST-2934,150,2,156.7,2,2,2,222,Lost Customers
CUST-2935,45,3,210.92000000000002,4,4,2,442,Champions
CUST-2936,27,3,406.65,5,4,4,544,Champions
CUST-2938,176,4,447.53000000000003,2,5,4,254,At Risk
CUST-2939,107,3,598.21,3,4,5,345,Loyal Customers
CUST-2940,49,3,408.25,4,4,4,444,Champions
CUST-2941,94,2,388.25,3,2,4,324,New Customers
CUST-2942,236,1,46.34,1,1,1,111,Lost Customers
CUST-2943,4,4,307.84000000000003,5,5,3,553,Champions
CUST-2944,115,4,792.0799999999999,3,5,5,355,Loyal Customers
CUST-2945,317,1,101.89,1,1,1,111,Lost Customers
CUST-2946,62,4,361.84000000000003,4,5,4,454,Champions
CUST-2947,147,3,247.37,2,4,3,243,At Risk
CUST-2948,3,5,1079.05,5,5,5,555,Champions
CUST-2949,30,7,720.89,5,5,5,555,Champions
CUST-2950,172,6,546.76,2,5,4,254,At Risk
CUST-2951,52,5,654.49,4,5,5,455,Champions
CUST-2952,4,3,393.01,5,4,4,544,Champions
CUST-2953,8,2,117.99000000000001,5,2,2,522,Potential Loyalists
CUST-2954,171,3,328.08,2,4,3,243,At Risk
CUST-2955,60,6,391.13,4,5,4,454,Champions
CUST-2956,123,3,384.23999999999995,2,4,4,244,At Risk
CUST-2957,71,3,332.99,3,4,3,343,Loyal Customers
CUST-2958,338,1,207.74,1,1,2,112,Lost Customers
CUST-2959,52,7,844.2,4,5,5,455,Champions
CUST-2960,121,3,309.41,2,4,3,243,At Risk
CUST-2961,152,6,742.78,2,5,5,255,At Risk
CUST-2962,156,3,79.16,2,4,1,241,At Risk
CUST-2963,42,5,502.51,4,5,4,454,Champions
CUST-2964,17,3,161.5,5,4,2,542,Champions
CUST-2965,82,5,422.29,3,5,4,354,Loyal Customers
CUST-2966,7,4,287.74,5,5,3,553,Champions
CUST-2967,38,2,428.46000000000004,4,2,4,424,Potential Loyalists
CUST-2968,31,3,632.25,4,4,5,445,Champions
CUST-2969,48,6,628.9200000000001,4,5,5,455,Champions
CUST-2970,126,3,210.89000000000001,2,4,2,242,At Risk
CUST-2971,150,4,415.33000000000004,2,5,4,254,At Risk
CUST-2972,126,2,91.63,2,2,1,221,Lost Customers
CUST-2973,228,1,41.11,1,1,1,111,Lost Customers
CUST-2974,6,6,670.29,5,5,5,555,Champions
CUST-2975,78,3,777.71,3,4,5,345,Loyal Customers
CUST-2976,250,1,65.74,1,1,1,111,Lost Customers
CUST-2977,259,5,563.95,1,5,4,154,At Risk
CUST-2978,66,3,163.99,4,4,2,442,Champions
CUST-2979,52,5,319.67,4,5,3,453,Champions
CUST-2980,37,1,276.45,4,1,3,413,Potential Loyalists
CUST-2981,109,5,519.34,3,5,4,354,Loyal Customers
CUST-2982,41,5,215.19,4,5,2,452,Champions
CUST-2983,5,6,786.6,5,5,5,555,Champions
CUST-2984,13,4,377.42999999999995,5,5,4,554,Champions
CUST-2985,273,2,90.69,1,2,1,121,Lost Customers
CUST-2986,42,3,375.19,4,4,4,444,Champions
CUST-2987,111,3,319.88,3,4,3,343,Loyal Customers
CUST-2988,3,2,66.55,5,2,1,521,Potential Loyalists
CUST-2989,44,3,601.41,4,4,5,445,Champions
CUST-2990,63,4,366.94,4,5,4,454,Champions
CUST-2991,140,2,286.01,2,2,3,223,Lost Customers
CUST-2992,10,7,1145.84,5,5,5,555,Champions
CUST-2993,81,2,467.86,3,2,4,324,New Customers
CUST-2994,272,1,187.13,1,1,2,112,Lost Customers
CUST-2995,76,4,717.77,3,5,5,355,Loyal Customers
CUST-2996,144,2,366.26,2,2,4,224,Lost Customers
CUST-2997,41,3,594.21,4,4,5,445,Champions
CUST-2998,243,2,114.6,1,2,2,122,Lost Customers
CUST-2999,81,2,338.7,3,2,3,323,New Customers
CUST-3000,207,1,55.47,1,1,1,111,Lost Customers
CUST-3001,166,3,289.58000000000004,2,4,3,243,At Risk
CUST-3003,108,1,37.41,3,1,1,311,New Customers
CUST-3004,74,2,381.5,3,2,4,324,New Customers
CUST-3005,263,1,259.65,1,1,3,113,Lost Customers
CUST-3006,50,2,182.95,4,2,2,422,Potential Loyalists
CUST-3007,219,1,153.54,1,1,2,112,Lost Customers
CUST-3008,150,3,1536.0,2,4,5,245,At Risk
CUST-3009,16,3,239.32,5,4,3,543,Champions
CUST-3010,238,1,33.08,1,1,1,111,Lost Customers
CUST-3011,63,2,278.31,4,2,3,423,Potential Loyalists
CUST-3014,160,2,215.76999999999998,2,2,2,222,Lost Customers
CUST-3015,55,4,536.3299999999999,4,5,4,454,Champions
CUST-3016,1,1,355.2,5,1,3,513,Potential Loyalists
CUST-3017,46,3,538.87,4,4,4,444,Champions
CUST-3018,95,3,311.95,3,4,3,343,Loyal Customers
CUST-3019,64,4,418.44,4,5,4,454,Champions
CUST-3020,328,1,36.69,1,1,1,111,Lost Customers
CUST-3021,41,4,686.82,4,5,5,455,Champions
CUST-3022,112,2,104.73,3,2,1,321,New Customers
CUST-3023,109,1,178.83,3,1,2,312,New Customers
CUST-3024,71,2,70.82,3,2,1,321,New Customers
CUST-3026,92,2,302.22,3,2,3,323,New Customers
CUST-3028,134,1,77.31,2,1,1,211,Lost Customers
CUST-3029,82,1,72.88,3,1,1,311,New Customers
CUST-3030,296,1,99.69,1,1,1,111,Lost Customers
CUST-3032,182,1,23.33,2,1,1,211,Lost Customers
CUST-3033,68,3,264.76,4,4,3,443,Champions
CUST-3034,107,1,25.37,3,1,1,311,New Customers
CUST-3035,262,1,53.04,1,1,1,111,Lost Customers
CUST-3036,67,4,702.46,4,5,5,455,Champions
CUST-3037,26,5,514.4399999999999,5,5,4,554,Champions
CUST-3038,253,2,211.87,1,2,2,122,Lost Customers
CUST-3039,81,2,312.77,3,2,3,323,New Customers
CUST-3040,131,2,125.69,2,2,2,222,Lost Customers
CUST-3041,255,1,100.44,1,1,1,111,Lost Customers
CUST-3042,174,3,200.32,2,4,2,242,At Risk
CUST-3043,107,2,188.57,3,2,2,322,New Customers
CUST-3044,38,1,95.32,4,1,1,411,Potential Loyalists
CUST-3046,24,3,184.75,5,4,2,542,Champions
CUST-3047,349,1,265.04,1,1,3,113,Lost Customers
CUST-3048,254,1,157.68,1,1,2,112,Lost Customers
CUST-3050,108,2,736.3000000000001,3,2,5,325,New Customers
CUST-3051,162,1,311.96,2,1,3,213,Lost Customers
CUST-3052,25,1,137.85,5,1,2,512,Potential Loyalists
CUST-3053,281,1,50.75,1,1,1,111,Lost Customers
CUST-3054,252,2,90.47999999999999,1,2,1,121,Lost Customers
CUST-3055,161,4,554.81,2,5,4,254,At Risk
CUST-3056,208,4,339.25,1,5,3,153,At Risk
CUST-3057,37,4,1105.53,4,5,5,455,Champions
CUST-3058,14,2,152.28,5,2,2,522,Potential Loyalists
CUST-3059,111,3,144.54000000000002,3,4,2,342,Loyal Customers
CUST-3060,130,3,181.51999999999998,2,4,2,242,At Risk
CUST-3061,199,2,238.57,1,2,3,123,Lost Customers
CUST-3063,243,1,339.93,1,1,3,113,Lost Customers
CUST-3064,313,1,53.42,1,1,1,111,Lost Customers
CUST-3065,111,1,75.04,3,1,1,311,New Customers
CUST-3066,61,4,359.15,4,5,4,454,Champions
CUST-3069,51,1,41.55,4,1,1,411,Potential Loyalists
CUST-3070,34,3,100.76,4,4,1,441,Champions
CUST-3071,13,4,244.38,5,5,3,553,Champions
CUST-3072,76,1,40.55,3,1,1,311,New Customers
CUST-3074,15,2,115.72,5,2,2,522,Potential Loyalists
CUST-3075,212,1,144.48,1,1,2,112,Lost Customers
CUST-3076,48,2,295.74,4,2,3,423,Potential Loyalists
CUST-3077,78,5,944.94,3,5,5,355,Loyal Customers
CUST-3078,197,1,86.42,1,1,1,111,Lost Customers
CUST-3079,218,1,46.74,1,1,1,111,Lost Customers
CUST-3080,51,3,447.83000000000004,4,4,4,444,Champions
CUST-3081,56,3,266.88,4,4,3,443,Champions
CUST-3082,1,4,686.71,5,5,5,555,Champions
CUST-3084,27,1,23.76,5,1,1,511,Potential Loyalists
CUST-3085,47,2,143.13,4,2,2,422,Potential Loyalists
CUST-3087,16,1,88.98,5,1,1,511,Potential Loyalists
CUST-3088,155,1,30.47,2,1,1,211,Lost Customers
CUST-3089,199,2,468.09,1,2,4,124,Lost Customers
CUST-3090,326,2,106.37,1,2,1,121,Lost Customers
CUST-3091,310,2,581.29,1,2,5,125,Lost Customers
CUST-3092,77,4,881.3500000000001,3,5,5,355,Loyal Customers
CUST-3093,219,3,301.96,1,4,3,143,At Risk
CUST-3094,26,1,27.86,5,1,1,511,Potential Loyalists
CUST-3095,139,1,135.42,2,1,2,212,Lost Customers
CUST-3097,37,2,124.13,4,2,2,422,Potential Loyalists
CUST-3098,239,2,271.0,1,2,3,123,Lost Customers
CUST-3099,174,2,511.13,2,2,4,224,Lost Customers
CUST-3100,249,1,31.28,1,1,1,111,Lost Customers
CUST-3101,245,1,39.9,1,1,1,111,Lost Customers
CUST-3102,226,2,161.97,1,2,2,122,Lost Customers
CUST-3103,48,3,246.53,4,4,3,443,Champions
CUST-3104,107,2,203.63,3,2,2,322,New Customers
CUST-3105,333,1,120.18,1,1,2,112,Lost Customers
CUST-3106,9,3,553.63,5,4,4,544,Champions
CUST-3108,253,1,35.08,1,1,1,111,Lost Customers
CUST-3109,9,5,285.16,5,5,3,553,Champions
CUST-3110,88,1,21.16,3,1,1,311,New Customers
CUST-3112,127,1,41.08,2,1,1,211,Lost Customers
CUST-3113,178,2,349.45,2,2,3,223,Lost Customers
CUST-3115,63,1,51.55,4,1,1,411,Potential Loyalists
CUST-3117,88,1,111.02,3,1,2,312,New Customers
CUST-3118,71,4,515.7,3,5,4,354,Loyal Customers
CUST-3119,135,2,283.81,2,2,3,223,Lost Customers
CUST-3120,12,2,266.6,5,2,3,523,Potential Loyalists
CUST-3121,338,1,66.46,1,1,1,111,Lost Customers
CUST-3123,269,2,243.43,1,2,3,123,Lost Customers
CUST-3124,337,1,110.86,1,1,2,112,Lost Customers
CUST-3125,333,1,102.87,1,1,1,111,Lost Customers
CUST-3127,145,2,456.12,2,2,4,224,Lost Customers
CUST-3128,3,2,92.02,5,2,1,521,Potential Loyalists
CUST-3129,89,2,265.28,3,2,3,323,New Customers
CUST-3130,15,3,254.16000000000003,5,4,3,543,Champions
CUST-3132,19,3,123.22,5,4,2,542,Champions
CUST-3133,101,1,66.64,3,1,1,311,New Customers
CUST-3134,73,4,824.4200000000001,3,5,5,355,Loyal Customers
CUST-3135,322,1,306.94,1,1,3,113,Lost Customers
CUST-3137,9,3,226.71,5,4,3,543,Champions
CUST-3138,60,3,808.23,4,4,5,445,Champions
CUST-3139,58,3,581.96,4,4,5,445,Champions
CUST-3140,70,1,62.69,3,1,1,311,New Customers
CUST-3141,2,4,309.61,5,5,3,553,Champions
CUST-3142,60,1,58.37,4,1,1,411,Potential Loyalists
CUST-3143,46,3,639.71,4,4,5,445,Champions
CUST-3144,356,1,153.24,1,1,2,112,Lost Customers
CUST-3145,60,2,131.26,4,2,2,422,Potential Loyalists
CUST-3146,60,4,212.06,4,5,2,452,Champions
CUST-3147,209,2,454.34000000000003,1,2,4,124,Lost Customers
CUST-3148,37,5,835.47,4,5,5,455,Champions
CUST-3149,299,1,198.48,1,1,2,112,Lost Customers
CUST-3151,55,1,82.8,4,1,1,411,Potential Loyalists
CUST-3152,28,1,72.72,5,1,1,511,Potential Loyalists
CUST-3153,83,2,236.69,3,2,3,323,New Customers
CUST-3155,244,2,170.18,1,2,2,122,Lost Customers
CUST-3156,2,4,562.02,5,5,4,554,Champions
CUST-3157,24,3,287.82,5,4,3,543,Champions
CUST-3158,116,2,256.76,3,2,3,323,New Customers
CUST-3159,112,2,501.57,3,2,4,324,New Customers
CUST-3160,108,2,134.65,3,2,2,322,New Customers
CUST-3162,355,1,43.22,1,1,1,111,Lost Customers
CUST-3163,331,1,209.6,1,1,2,112,Lost Customers
CUST-3164,57,2,80.82,4,2,1,421,Potential Loyalists
CUST-3167,50,4,583.78,4,5,5,455,Champions
CUST-3168,45,1,25.0,4,1,1,411,Potential Loyalists
CUST-3169,190,3,504.22,2,4,4,244,At Risk
CUST-3170,266,1,405.15,1,1,4,114,Lost Customers
CUST-3171,273,1,33.12,1,1,1,111,Lost Customers
CUST-3172,118,2,265.05,3,2,3,323,New Customers
CUST-3174,225,2,283.16,1,2,3,123,Lost Customers
CUST-3175,236,1,363.12,1,1,4,114,Lost Customers
CUST-3177,161,1,53.6,2,1,1,211,Lost Customers
CUST-3178,18,3,437.1,5,4,4,544,Champions
CUST-3179,198,1,88.74,1,1,1,111,Lost Customers
CUST-3180,20,1,55.81,5,1,1,511,Potential Loyalists
CUST-3181,364,1,46.96,1,1,1,111,Lost Customers
CUST-3182,104,2,209.35,3,2,2,322,New Customers
CUST-3184,41,1,183.56,4,1,2,412,Potential Loyalists
CUST-3186,254,2,433.11,1,2,4,124,Lost Customers
CUST-3187,34,3,152.53,4,4,2,442,Champions
CUST-3188,58,5,1006.45,4,5,5,455,Champions
CUST-3190,113,3,260.96,3,4,3,343,Loyal Customers
CUST-3193,76,5,697.14,3,5,5,355,Loyal Customers
CUST-3194,264,1,47.15,1,1,1,111,Lost Customers
CUST-3195,350,1,62.08,1,1,1,111,Lost Customers
CUST-3196,61,2,136.96,4,2,2,422,Potential Loyalists
CUST-3197,23,4,222.39,5,5,3,553,Champions
CUST-3198,249,2,118.78,1,2,2,122,Lost Customers
CUST-3199,55,1,36.25,4,1,1,411,Potential Loyalists
CUST-3200,46,1,69.1,4,1,1,411,Potential Loyalists
CUST-3202,76,1,76.77,3,1,1,311,New Customers
CUST-3203,135,2,114.31,2,2,2,222,Lost Customers
CUST-3204,201,1,27.96,1,1,1,111,Lost Customers
CUST-3205,12,1,118.05,5,1,2,512,Potential Loyalists
CUST-3206,94,2,163.59,3,2,2,322,New Customers
CUST-3208,102,1,460.35,3,1,4,314,New Customers
CUST-3209,196,2,125.19999999999999,1,2,2,122,Lost Customers
CUST-3210,113,1,312.14,3,1,3,313,New Customers
CUST-3212,3,2,222.71,5,2,3,523,Potential Loyalists
CUST-3213,5,3,598.21,5,4,5,545,Champions
CUST-3214,226,2,102.93,1,2,1,121,Lost Customers
CUST-3215,99,3,314.98,3,4,3,343,Loyal Customers
CUST-3216,16,2,122.8,5,2,2,522,Potential Loyalists
CUST-3217,48,2,71.52000000000001,4,2,1,421,Potential Loyalists
CUST-3219,77,6,464.78,3,5,4,354,Loyal Customers
CUST-3220,8,2,97.10000000000001,5,2,1,521,Potential Loyalists
CUST-3221,20,4,367.78,5,5,4,554,Champions
CUST-3223,76,5,645.66,3,5,5,355,Loyal Customers
CUST-3224,281,2,466.08,1,2,4,124,Lost Customers
CUST-3225,184,1,464.52,2,1,4,214,Lost Customers
CUST-3227,245,1,22.76,1,1,1,111,Lost Customers
CUST-3228,109,1,178.92,3,1,2,312,New Customers
CUST-3229,69,1,505.44,4,1,4,414,Potential Loyalists
CUST-3230,120,3,878.0899999999999,2,4,5,245,At Risk
CUST-3232,45,2,221.61,4,2,3,423,Potential Loyalists
CUST-3234,314,3,170.29,1,4,2,142,At Risk
CUST-3236,295,2,309.22,1,2,3,123,Lost Customers
CUST-3237,95,3,190.89,3,4,2,342,Loyal Customers
CUST-3238,9,4,325.19,5,5,3,553,Champions
CUST-3239,11,2,230.95999999999998,5,2,3,523,Potential Loyalists
CUST-3240,29,2,297.17,5,2,3,523,Potential Loyalists
CUST-3241,302,1,108.12,1,1,1,111,Lost Customers
CUST-3242,121,1,36.62,2,1,1,211,Lost Customers
CUST-3245,101,1,485.13,3,1,4,314,New Customers
CUST-3247,47,2,119.84,4,2,2,422,Potential Loyalists
CUST-3248,268,1,63.16,1,1,1,111,Lost Customers
CUST-3249,130,3,452.34000000000003,2,4,4,244,At Risk
CUST-3253,72,1,196.22,3,1,2,312,New Customers
CUST-3254,115,1,82.47,3,1,1,311,New Customers
CUST-3255,49,3,297.92,4,4,3,443,Champions
CUST-3256,304,2,191.05,1,2,2,122,Lost Customers
CUST-3258,118,2,304.44,3,2,3,323,New Customers
CUST-3260,16,3,84.55,5,4,1,541,Champions
CUST-3261,57,3,556.36,4,4,4,444,Champions
CUST-3262,12,3,167.51999999999998,5,4,2,542,Champions
CUST-3263,110,1,358.02,3,1,3,313,New Customers
CUST-3265,184,3,426.53999999999996,2,4,4,244,At Risk
CUST-3266,233,4,680.09,1,5,5,155,At Risk
CUST-3267,212,2,548.32,1,2,4,124,Lost Customers
CUST-3268,250,1,52.03,1,1,1,111,Lost Customers
CUST-3269,335,1,133.19,1,1,2,112,Lost Customers
CUST-3270,42,2,99.47,4,2,1,421,Potential Loyalists
CUST-3272,32,2,101.29,4,2,1,421,Potential Loyalists
CUST-3274,10,2,188.03,5,2,2,522,Potential Loyalists
CUST-3277,199,2,115.69,1,2,2,122,Lost Customers
CUST-3278,299,2,227.94,1,2,3,123,Lost Customers
CUST-3279,115,2,221.56,3,2,3,323,New Customers
CUST-3280,88,3,725.36,3,4,5,345,Loyal Customers
CUST-3281,9,1,182.29,5,1,2,512,Potential Loyalists
CUST-3282,174,2,119.14,2,2,2,222,Lost Customers
CUST-3285,100,2,374.02000000000004,3,2,4,324,New Customers
CUST-3286,280,2,57.74,1,2,1,121,Lost Customers
CUST-3287,180,2,151.09,2,2,2,222,Lost Customers
CUST-3289,145,1,78.16,2,1,1,211,Lost Customers
CUST-3290,141,3,187.5,2,4,2,242,At Risk
CUST-3291,63,2,78.75999999999999,4,2,1,421,Potential Loyalists
CUST-3292,112,3,346.65,3,4,3,343,Loyal Customers
CUST-3293,213,2,359.56,1,2,4,124,Lost Customers
CUST-3294,19,3,327.65,5,4,3,543,Champions
CUST-3296,305,1,89.54,1,1,1,111,Lost Customers
CUST-3297,41,2,83.7,4,2,1,421,Potential Loyalists
CUST-3298,243,4,428.32,1,5,4,154,At Risk
CUST-3300,207,1,35.68,1,1,1,111,Lost Customers
CUST-3301,346,1,86.8,1,1,1,111,Lost Customers
CUST-3302,122,2,242.48000000000002,2,2,3,223,Lost Customers
CUST-3303,185,4,294.2,2,5,3,253,At Risk
CUST-3304,48,3,284.75,4,4,3,443,Champions
CUST-3305,313,1,100.55,1,1,1,111,Lost Customers
CUST-3306,39,1,120.44,4,1,2,412,Potential Loyalists
CUST-3307,112,1,111.42,3,1,2,312,New Customers
CUST-3308,105,2,171.42,3,2,2,322,New Customers
CUST-3310,76,2,108.08000000000001,3,2,1,321,New Customers
CUST-3311,218,2,138.8,1,2,2,122,Lost Customers
CUST-3312,188,2,135.82,2,2,2,222,Lost Customers
CUST-3313,68,3,420.8,4,4,4,444,Champions
CUST-3315,87,3,342.05,3,4,3,343,Loyal Customers
CUST-3316,40,4,362.41999999999996,4,5,4,454,Champions
CUST-3317,353,1,184.96,1,1,2,112,Lost Customers
CUST-3320,53,3,477.24,4,4,4,444,Champions
CUST-3321,186,2,245.24,2,2,3,223,Lost Customers
CUST-3322,182,1,56.23,2,1,1,211,Lost Customers
CUST-3323,95,3,563.77,3,4,4,344,Loyal Customers
CUST-3324,288,2,205.65,1,2,2,122,Lost Customers
CUST-3325,64,1,99.04,4,1,1,411,Potential Loyalists
CUST-3327,89,1,22.17,3,1,1,311,New Customers
CUST-3328,49,1,47.11,4,1,1,411,Potential Loyalists
CUST-3329,8,1,93.32,5,1,1,511,Potential Loyalists
CUST-3331,50,2,249.79000000000002,4,2,3,423,Potential Loyalists
CUST-3332,9,3,249.38,5,4,3,543,Champions
CUST-3334,229,2,119.5,1,2,2,122,Lost Customers
CUST-3335,136,3,573.47,2,4,5,245,At Risk
CUST-3336,27,4,330.31,5,5,3,553,Champions
CUST-3337,37,2,207.34,4,2,2,422,Potential Loyalists
CUST-3339,54,2,423.5,4,2,4,424,Potential Loyalists
CUST-3340,149,3,229.54000000000002,2,4,3,243,At Risk
CUST-3341,166,3,297.12,2,4,3,243,At Risk
CUST-3342,24,2,208.4,5,2,2,522,Potential Loyalists
CUST-3344,42,1,576.76,4,1,5,415,Potential Loyalists
CUST-3345,217,1,47.71,1,1,1,111,Lost Customers
CUST-3346,130,1,74.17,2,1,1,211,Lost Customers
CUST-3347,10,2,253.82999999999998,5,2,3,523,Potential Loyalists
CUST-3348,46,3,140.88,4,4,2,442,Champions
CUST-3349,309,1,187.47,1,1,2,112,Lost Customers
CUST-3350,24,2,116.64,5,2,2,522,Potential Loyalists
CUST-3351,32,2,240.98000000000002,4,2,3,423,Potential Loyalists
CUST-3352,229,2,371.47,1,2,4,124,Lost Customers
CUST-3353,56,1,43.83,4,1,1,411,Potential Loyalists
CUST-3354,7,2,126.17,5,2,2,522,Potential Loyalists
CUST-3355,279,1,45.78,1,1,1,111,Lost Customers
CUST-3356,61,2,178.2,4,2,2,422,Potential Loyalists
CUST-3358,70,1,528.36,3,1,4,314,New Customers
CUST-3359,81,1,27.98,3,1,1,311,New Customers
CUST-3360,86,2,156.95,3,2,2,322,New Customers
CUST-3361,69,3,234.47,4,4,3,443,Champions
CUST-3362,9,4,568.26,5,5,4,554,Champions
CUST-3363,105,2,169.59,3,2,2,322,New Customers
CUST-3364,97,1,49.75,3,1,1,311,New Customers
CUST-3365,55,5,1109.8200000000002,4,5,5,455,Champions
CUST-3366,40,3,169.04,4,4,2,442,Champions
CUST-3367,24,3,556.48,5,4,4,544,Champions
CUST-3369,24,2,387.97,5,2,4,524,Potential Loyalists
CUST-3371,49,2,644.63,4,2,5,425,Potential Loyalists
CUST-3372,163,2,211.86,2,2,2,222,Lost Customers
CUST-3374,143,2,85.39,2,2,1,221,Lost Customers
CUST-3376,169,3,516.95,2,4,4,244,At Risk
CUST-3377,146,2,171.07999999999998,2,2,2,222,Lost Customers
CUST-3378,158,2,305.41,2,2,3,223,Lost Customers
CUST-3379,83,2,77.8,3,2,1,321,New Customers
CUST-3381,8,2,189.73000000000002,5,2,2,522,Potential Loyalists
CUST-3382,26,2,212.52999999999997,5,2,2,522,Potential Loyalists
CUST-3383,198,2,227.62,1,2,3,123,Lost Customers
CUST-3385,25,1,69.72,5,1,1,511,Potential Loyalists
CUST-3386,30,3,324.84000000000003,5,4,3,543,Champions
CUST-3387,176,4,762.15,2,5,5,255,At Risk
CUST-3388,78,3,472.38,3,4,4,344,Loyal Customers
CUST-3389,349,1,251.24,1,1,3,113,Lost Customers
CUST-3390,16,1,24.39,5,1,1,511,Potential Loyalists
CUST-3392,259,1,106.56,1,1,1,111,Lost Customers
CUST-3393,144,1,26.34,2,1,1,211,Lost Customers
CUST-3394,187,1,117.68,2,1,2,212,Lost Customers
CUST-3395,62,4,218.56,4,5,2,452,Champions
CUST-3398,238,2,351.36,1,2,3,123,Lost Customers
CUST-3400,67,1,39.81,4,1,1,411,Potential Loyalists
CUST-3401,131,1,29.12,2,1,1,211,Lost Customers
CUST-3403,234,2,165.53,1,2,2,122,Lost Customers
CUST-3405,98,2,265.79999999999995,3,2,3,323,New Customers
CUST-3406,299,1,92.98,1,1,1,111,Lost Customers
CUST-3407,38,2,161.84,4,2,2,422,Potential Loyalists
CUST-3408,40,4,488.29,4,5,4,454,Champions
CUST-3409,191,2,464.62,2,2,4,224,Lost Customers
CUST-3411,85,4,437.6,3,5,4,354,Loyal Customers
CUST-3413,200,1,72.15,1,1,1,111,Lost Customers
CUST-3414,302,1,62.44,1,1,1,111,Lost Customers
CUST-3415,16,2,184.0,5,2,2,522,Potential Loyalists
CUST-3416,214,1,64.98,1,1,1,111,Lost Customers
CUST-3417,3,4,564.53,5,5,4,554,Champions
CUST-3418,158,1,95.32,2,1,1,211,Lost Customers
CUST-3419,4,4,232.45,5,5,3,553,Champions
CUST-3420,56,3,169.47,4,4,2,442,Champions
CUST-3421,151,1,395.85,2,1,4,214,Lost Customers
CUST-3423,12,3,644.46,5,4,5,545,Champions
CUST-3424,317,1,94.29,1,1,1,111,Lost Customers
CUST-3425,254,1,53.28,1,1,1,111,Lost Customers
CUST-3426,173,1,99.74,2,1,1,211,Lost Customers
CUST-3428,189,1,106.51,2,1,1,211,Lost Customers
CUST-3429,154,4,261.4,2,5,3,253,At Risk
CUST-3430,50,1,61.27,4,1,1,411,Potential Loyalists
CUST-3431,145,1,51.93,2,1,1,211,Lost Customers
CUST-3432,339,1,174.6,1,1,2,112,Lost Customers
CUST-3433,51,2,176.25,4,2,2,422,Potential Loyalists
CUST-3435,69,3,328.74,4,4,3,443,Champions
CUST-3437,278,1,552.16,1,1,4,114,Lost Customers
CUST-3438,317,1,66.3,1,1,1,111,Lost Customers
CUST-3439,67,1,171.84,4,1,2,412,Potential Loyalists
CUST-3440,19,2,243.38,5,2,3,523,Potential Loyalists
CUST-3441,198,1,40.0,1,1,1,111,Lost Customers
CUST-3442,13,2,353.08,5,2,3,523,Potential Loyalists
CUST-3444,319,1,110.8,1,1,1,111,Lost Customers
CUST-3445,211,2,137.95,1,2,2,122,Lost Customers
CUST-3447,63,2,146.19,4,2,2,422,Potential Loyalists
CUST-3449,70,1,134.22,3,1,2,312,New Customers
CUST-3451,221,1,51.59,1,1,1,111,Lost Customers
CUST-3452,12,3,743.03,5,4,5,545,Champions
CUST-3454,105,1,66.57,3,1,1,311,New Customers
CUST-3455,131,2,184.3,2,2,2,222,Lost Customers
CUST-3456,2,2,156.2,5,2,2,522,Potential Loyalists
CUST-3459,146,2,100.69,2,2,1,221,Lost Customers
CUST-3462,14,1,85.9,5,1,1,511,Potential Loyalists
CUST-3464,265,2,463.25,1,2,4,124,Lost Customers
CUST-3466,99,1,121.36,3,1,2,312,New Customers
CUST-3467,31,2,357.03,4,2,3,423,Potential Loyalists
CUST-3468,151,2,422.70000000000005,2,2,4,224,Lost Customers
CUST-3469,62,3,373.86,4,4,4,444,Champions
CUST-3470,119,1,51.36,3,1,1,311,New Customers
CUST-3471,49,1,32.14,4,1,1,411,Potential Loyalists
CUST-3472,66,7,536.86,4,5,4,454,Champions
CUST-3473,250,1,43.74,1,1,1,111,Lost Customers
CUST-3474,115,2,259.17,3,2,3,323,New Customers
CUST-3475,301,1,33.33,1,1,1,111,Lost Customers
CUST-3476,65,4,514.91,4,5,4,454,Champions
CUST-3477,152,1,123.06,2,1,2,212,Lost Customers
CUST-3478,72,4,165.32,3,5,2,352,Loyal Customers
CUST-3479,53,1,95.52,4,1,1,411,Potential Loyalists
CUST-3480,55,1,59.82,4,1,1,411,Potential Loyalists
CUST-3481,307,1,57.32,1,1,1,111,Lost Customers
CUST-3482,102,1,42.8,3,1,1,311,New Customers
CUST-3483,142,3,267.86,2,4,3,243,At Risk
CUST-3484,4,4,354.96,5,5,3,553,Champions
CUST-3485,147,3,933.1600000000001,2,4,5,245,At Risk
CUST-3486,198,2,153.01,1,2,2,122,Lost Customers
CUST-3487,152,1,31.9,2,1,1,211,Lost Customers
CUST-3488,124,1,268.85,2,1,3,213,Lost Customers
CUST-3489,112,3,282.35,3,4,3,343,Loyal Customers
CUST-3490,92,2,141.23000000000002,3,2,2,322,New Customers
CUST-3491,326,1,142.63,1,1,2,112,Lost Customers
