invoice_id,customer_id,transaction_date,product,category,quantity,unit_price,total_price,country
INV-11161,CUST-1226,2023-01-11,Water Bottle,Sports,1,134.19,134.19,Italy
INV-18485,CUST-2538,2023-01-11,Headphones,Electronics,1,21.52,21.52,Canada
INV-19045,CUST-4808,2023-01-11,Sweater,Clothing,3,77.96,233.88,United States
INV-11183,CUST-2941,2023-01-11,Self-Help Book,Books,3,47.79,143.37,France
INV-16393,CUST-3162,2023-01-11,Biography,Books,2,21.61,43.22,France
INV-18905,CUST-1332,2023-01-11,Phone Case,Electronics,1,137.85,137.85,France
INV-17263,CUST-4219,2023-01-11,Cushion,Home & Garden,1,13.54,13.54,United States
INV-10260,CUST-2599,2023-01-11,Tennis Racket,Sports,5,108.86,544.3,Netherlands
INV-17231,CUST-1065,2023-01-12,Webcam,Electronics,3,75.84,227.52,United Kingdom
INV-13536,CUST-3374,2023-01-12,Yoga Mat,Sports,1,37.44,37.44,United States
INV-10353,CUST-2621,2023-01-12,Yoga Mat,Sports,2,118.38,236.76,Canada
INV-19748,CUST-1081,2023-01-12,Cushion,Home & Garden,1,19.71,19.71,Italy
INV-11665,CUST-4902,2023-01-12,Picture Frame,Home & Garden,1,78.5,78.5,France
INV-16638,CUST-4231,2023-01-12,Jeans,Clothing,2,22.03,44.06,United Kingdom
INV-12691,CUST-3738,2023-01-12,Candle,Home & Garden,1,48.04,48.04,France
INV-10359,CUST-2222,2023-01-12,Water Bottle,Sports,1,149.65,149.65,United States
INV-13487,CUST-1381,2023-01-12,Keyboard,Electronics,3,41.06,123.18,Spain
INV-14523,CUST-3365,2023-01-12,Candle,Home & Garden,1,11.46,11.46,Australia
INV-17316,CUST-1107,2023-01-12,Football,Sports,1,28.79,28.79,Sweden
INV-19241,CUST-2198,2023-01-12,Running Shoes,Sports,1,71.28,71.28,France
INV-14564,CUST-2962,2023-01-12,Travel Guide,Books,1,29.01,29.01,Germany
INV-15914,CUST-1578,2023-01-12,Picture Frame,Home & Garden,1,68.9,68.9,Italy
INV-16863,CUST-1690,2023-01-12,Wireless Mouse,Electronics,1,68.58,68.58,Spain
INV-19094,CUST-1207,2023-01-12,Biography,Books,1,43.52,43.52,Germany
INV-19737,CUST-4472,2023-01-12,Fiction Novel,Books,1,35.26,35.26,Spain
INV-17763,CUST-4626,2023-01-12,Tennis Racket,Sports,1,194.48,194.48,Netherlands
INV-12871,CUST-4190,2023-01-12,Hat,Clothing,4,77.05,308.2,United Kingdom
INV-10165,CUST-4399,2023-01-12,Dumbbell Set,Sports,5,121.34,606.7,Canada
INV-13179,CUST-3193,2023-01-12,Plant Pot,Home & Garden,1,15.54,15.54,Australia
INV-10934,CUST-2182,2023-01-12,Wireless Mouse,Electronics,2,85.28,170.56,Canada
INV-17870,CUST-1697,2023-01-12,Yoga Mat,Sports,3,150.3,450.9,Sweden
INV-12222,CUST-3293,2023-01-12,Self-Help Book,Books,1,33.64,33.64,Germany
INV-16267,CUST-2110,2023-01-12,Fiction Novel,Books,2,22.49,44.98,Germany
INV-14449,CUST-2524,2023-01-13,Self-Help Book,Books,1,46.95,46.95,France
INV-15233,CUST-2302,2023-01-13,Plant Pot,Home & Garden,1,39.52,39.52,Spain
INV-16159,CUST-2534,2023-01-13,Jeans,Clothing,1,36.77,36.77,United States
INV-15116,CUST-2879,2023-01-13,Yoga Mat,Sports,4,94.86,379.44,Italy
INV-14350,CUST-2298,2023-01-13,Water Bottle,Sports,1,183.74,183.74,Netherlands
INV-17885,CUST-1880,2023-01-13,Candle,Home & Garden,5,63.18,315.9,Germany
INV-16961,CUST-1686,2023-01-13,Biography,Books,2,43.38,86.76,Sweden
INV-12109,CUST-2318,2023-01-13,Jeans,Clothing,1,86.21,86.21,Australia
INV-15956,CUST-1330,2023-01-13,Headphones,Electronics,3,45.86,137.58,Canada
INV-11049,CUST-4999,2023-01-13,Plant Pot,Home & Garden,3,59.23,177.69,Sweden
INV-17433,CUST-3316,2023-01-13,Textbook,Books,4,13.71,54.84,Sweden
INV-11333,CUST-2510,2023-01-13,Coffee Mug,Home & Garden,1,37.43,37.43,Sweden
INV-18487,CUST-1137,2023-01-13,Cookbook,Books,1,23.58,23.58,United Kingdom
INV-18495,CUST-2486,2023-01-13,Wireless Mouse,Electronics,1,35.82,35.82,Italy
INV-19092,CUST-1415,2023-01-13,Self-Help Book,Books,2,30.66,61.32,Australia
INV-14887,CUST-4739,2023-01-13,Fiction Novel,Books,2,22.24,44.48,Spain
INV-18139,CUST-4860,2023-01-13,Water Bottle,Sports,3,151.71,455.13,Italy
INV-19678,CUST-3780,2023-01-13,Cushion,Home & Garden,1,56.75,56.75,Canada
INV-14937,CUST-2080,2023-01-13,Hat,Clothing,1,77.38,77.38,United Kingdom
INV-16017,CUST-3042,2023-01-13,Phone Case,Electronics,1,82.28,82.28,United States
INV-10992,CUST-3537,2023-01-13,Plant Pot,Home & Garden,1,60.77,60.77,United States
INV-18265,CUST-2222,2023-01-13,Football,Sports,1,53.07,53.07,United Kingdom
INV-12434,CUST-1897,2023-01-13,Jeans,Clothing,4,94.04,376.16,Sweden
INV-18080,CUST-2845,2023-01-13,Lamp,Home & Garden,2,31.18,62.36,Spain
INV-13524,CUST-3093,2023-01-13,Headphones,Electronics,1,85.95,85.95,Canada
INV-19503,CUST-3317,2023-01-13,Headphones,Electronics,2,92.48,184.96,France
INV-12438,CUST-1663,2023-01-13,Water Bottle,Sports,3,182.72,548.16,United Kingdom
INV-12595,CUST-2167,2023-01-14,Webcam,Electronics,1,56.63,56.63,United States
INV-10419,CUST-4903,2023-01-14,Water Bottle,Sports,2,124.56,249.12,Netherlands
INV-16703,CUST-2278,2023-01-14,Cushion,Home & Garden,1,10.27,10.27,Spain
INV-17738,CUST-2370,2023-01-14,Wireless Mouse,Electronics,1,89.85,89.85,Netherlands
INV-12751,CUST-1196,2023-01-14,Wireless Mouse,Electronics,3,105.22,315.66,Australia
INV-15749,CUST-2241,2023-01-14,Travel Guide,Books,1,44.43,44.43,United Kingdom
INV-12718,CUST-2582,2023-01-14,Sweater,Clothing,3,59.06,177.18,United Kingdom
INV-16474,CUST-3141,2023-01-14,Dumbbell Set,Sports,1,151.41,151.41,France
INV-10786,CUST-4157,2023-01-14,Wireless Mouse,Electronics,1,141.47,141.47,United States
INV-17668,CUST-4225,2023-01-14,T-Shirt,Clothing,3,46.37,139.11,Germany
INV-12212,CUST-2012,2023-01-14,USB Cable,Electronics,2,88.98,177.96,Canada
INV-16754,CUST-2286,2023-01-14,Football,Sports,2,128.75,257.5,United Kingdom
INV-13698,CUST-1018,2023-01-14,Running Shoes,Sports,3,37.29,111.87,France
INV-18735,CUST-3654,2023-01-14,Travel Guide,Books,1,44.36,44.36,Italy
INV-17897,CUST-1572,2023-01-14,Running Shoes,Sports,2,71.87,143.74,United States
INV-12891,CUST-1576,2023-01-14,Keyboard,Electronics,3,142.1,426.3,Germany
INV-14010,CUST-3657,2023-01-14,Textbook,Books,1,41.37,41.37,Germany
INV-14159,CUST-1530,2023-01-14,Cookbook,Books,1,40.42,40.42,Australia
INV-18124,CUST-3867,2023-01-14,Sweater,Clothing,1,115.26,115.26,United Kingdom
INV-18412,CUST-4780,2023-01-14,Hat,Clothing,3,42.53,127.59,Germany
INV-15190,CUST-1454,2023-01-14,Sweater,Clothing,1,57.69,57.69,Sweden
INV-12929,CUST-1438,2023-01-14,Plant Pot,Home & Garden,3,71.84,215.52,Germany
INV-19169,CUST-1974,2023-01-14,USB Cable,Electronics,4,38.75,155.0,Spain
INV-14949,CUST-1911,2023-01-14,Travel Guide,Books,1,20.75,20.75,Canada
INV-14056,CUST-3526,2023-01-14,Candle,Home & Garden,1,67.0,67.0,Canada
INV-10278,CUST-4013,2023-01-14,Picture Frame,Home & Garden,1,32.01,32.01,United Kingdom
INV-13331,CUST-2323,2023-01-14,Fiction Novel,Books,1,23.41,23.41,Netherlands
INV-14109,CUST-2691,2023-01-14,Lamp,Home & Garden,1,62.44,62.44,Sweden
INV-13494,CUST-3405,2023-01-15,Jeans,Clothing,2,95.07,190.14,Italy
INV-14126,CUST-1232,2023-01-15,Fiction Novel,Books,3,16.79,50.37,Sweden
INV-18533,CUST-2267,2023-01-15,T-Shirt,Clothing,4,95.04,380.16,Italy
INV-10578,CUST-1711,2023-01-15,Running Shoes,Sports,3,40.1,120.3,Sweden
INV-14917,CUST-1122,2023-01-15,Sweater,Clothing,1,44.87,44.87,United States
INV-14113,CUST-2002,2023-01-15,Travel Guide,Books,2,36.23,72.46,United Kingdom
INV-14999,CUST-1318,2023-01-15,Self-Help Book,Books,2,12.53,25.06,France
INV-12983,CUST-2169,2023-01-15,Biography,Books,1,29.6,29.6,Netherlands
INV-19157,CUST-2174,2023-01-15,Football,Sports,1,20.38,20.38,Spain
INV-11110,CUST-1371,2023-01-15,Water Bottle,Sports,1,123.71,123.71,Australia
INV-20000,CUST-2039,2023-01-15,USB Cable,Electronics,2,46.81,93.62,United Kingdom
INV-15151,CUST-3975,2023-01-15,Fiction Novel,Books,1,42.61,42.61,Australia
INV-14390,CUST-1562,2023-01-15,Wireless Mouse,Electronics,2,34.2,68.4,Sweden
INV-16284,CUST-2902,2023-01-15,Keyboard,Electronics,2,146.46,292.92,Australia
INV-10531,CUST-3881,2023-01-15,Dumbbell Set,Sports,2,164.15,328.3,Sweden
INV-16171,CUST-2832,2023-01-15,Dumbbell Set,Sports,1,159.17,159.17,Australia
INV-12236,CUST-2638,2023-01-15,Headphones,Electronics,1,16.7,16.7,Canada
INV-17037,CUST-4316,2023-01-15,Lamp,Home & Garden,5,34.42,172.1,Germany
INV-18380,CUST-2309,2023-01-15,Biography,Books,3,10.0,30.0,Germany
INV-10789,CUST-1143,2023-01-15,Picture Frame,Home & Garden,1,53.85,53.85,Germany
INV-18262,CUST-4755,2023-01-15,Running Shoes,Sports,2,50.48,100.96,Sweden
INV-16432,CUST-1831,2023-01-15,Wireless Mouse,Electronics,1,135.22,135.22,France
INV-13397,CUST-1231,2023-01-16,Headphones,Electronics,1,78.73,78.73,United States
INV-19040,CUST-1378,2023-01-16,Picture Frame,Home & Garden,1,26.28,26.28,Netherlands
INV-15316,CUST-4198,2023-01-16,Fiction Novel,Books,2,49.19,98.38,Canada
INV-19615,CUST-2132,2023-01-16,Shoes,Clothing,1,29.41,29.41,Germany
INV-16481,CUST-1410,2023-01-16,Webcam,Electronics,4,31.86,127.44,United States
INV-10492,CUST-2372,2023-01-16,Hat,Clothing,1,98.11,98.11,United Kingdom
INV-10878,CUST-4135,2023-01-16,Football,Sports,1,36.9,36.9,Germany
INV-17325,CUST-2402,2023-01-16,Webcam,Electronics,1,134.96,134.96,Netherlands
INV-18071,CUST-1012,2023-01-16,Travel Guide,Books,1,11.38,11.38,Canada
INV-16180,CUST-1298,2023-01-16,Webcam,Electronics,3,135.88,407.64,Netherlands
INV-17359,CUST-4529,2023-01-16,Travel Guide,Books,1,33.51,33.51,Netherlands
INV-11706,CUST-3195,2023-01-16,Football,Sports,1,62.08,62.08,Sweden
INV-10274,CUST-1292,2023-01-16,Biography,Books,2,30.52,61.04,Germany
INV-15083,CUST-2918,2023-01-16,Biography,Books,1,49.74,49.74,Spain
INV-12704,CUST-2200,2023-01-16,Yoga Mat,Sports,1,16.97,16.97,United States
INV-15466,CUST-4359,2023-01-16,Dumbbell Set,Sports,2,63.77,127.54,Australia
INV-13771,CUST-2667,2023-01-16,Headphones,Electronics,2,131.68,263.36,Italy
INV-10095,CUST-4889,2023-01-16,Plant Pot,Home & Garden,3,55.51,166.53,United States
INV-18005,CUST-1163,2023-01-16,Webcam,Electronics,3,24.22,72.66,Spain
INV-15040,CUST-4540,2023-01-16,Webcam,Electronics,1,118.62,118.62,Netherlands
INV-19464,CUST-4914,2023-01-16,T-Shirt,Clothing,1,24.01,24.01,United Kingdom
INV-19191,CUST-3001,2023-01-16,Cookbook,Books,2,47.17,94.34,Netherlands
INV-16879,CUST-4840,2023-01-16,Football,Sports,1,168.23,168.23,Germany
INV-15636,CUST-3090,2023-01-16,Football,Sports,2,36.3,72.6,Australia
INV-15618,CUST-2802,2023-01-16,Biography,Books,1,20.59,20.59,France
INV-13547,CUST-1914,2023-01-16,Sweater,Clothing,1,96.26,96.26,Spain
INV-17579,CUST-1217,2023-01-16,Self-Help Book,Books,2,10.02,20.04,Australia
INV-18712,CUST-1880,2023-01-17,USB Cable,Electronics,5,52.76,263.8,Italy
INV-18657,CUST-4953,2023-01-17,Picture Frame,Home & Garden,1,39.47,39.47,Netherlands
INV-13607,CUST-1030,2023-01-17,Dumbbell Set,Sports,1,160.11,160.11,Netherlands
INV-19301,CUST-1641,2023-01-17,T-Shirt,Clothing,2,119.24,238.48,Spain
INV-13559,CUST-1124,2023-01-17,Keyboard,Electronics,3,104.85,314.55,United Kingdom
INV-10361,CUST-2657,2023-01-17,Biography,Books,1,16.2,16.2,United Kingdom
INV-18367,CUST-3389,2023-01-17,Water Bottle,Sports,2,125.62,251.24,Sweden
INV-15317,CUST-2113,2023-01-17,Tennis Racket,Sports,2,30.73,61.46,Australia
INV-17724,CUST-3679,2023-01-17,Coffee Mug,Home & Garden,3,17.22,51.66,United Kingdom
INV-11557,CUST-1656,2023-01-17,Coffee Mug,Home & Garden,1,19.36,19.36,Australia
INV-16156,CUST-4456,2023-01-17,Fiction Novel,Books,1,15.33,15.33,Germany
INV-16510,CUST-2080,2023-01-17,Jacket,Clothing,3,44.72,134.16,United Kingdom
INV-15891,CUST-2481,2023-01-17,Football,Sports,2,75.18,150.36,Germany
INV-12420,CUST-3047,2023-01-17,Running Shoes,Sports,2,132.52,265.04,Italy
INV-19837,CUST-4864,2023-01-17,Wireless Mouse,Electronics,4,139.78,559.12,Canada
INV-15025,CUST-4043,2023-01-17,Wireless Mouse,Electronics,1,88.31,88.31,France
INV-12546,CUST-2611,2023-01-17,Yoga Mat,Sports,1,106.84,106.84,Canada
INV-11282,CUST-2528,2023-01-17,Tennis Racket,Sports,1,36.84,36.84,Italy
INV-18133,CUST-2279,2023-01-17,Phone Case,Electronics,2,102.46,204.92,Germany
INV-13100,CUST-1897,2023-01-17,Dumbbell Set,Sports,3,96.43,289.29,Australia
INV-17203,CUST-1214,2023-01-17,Cookbook,Books,1,35.08,35.08,Spain
INV-11688,CUST-1063,2023-01-17,Textbook,Books,4,19.66,78.64,Spain
INV-18611,CUST-2527,2023-01-17,Plant Pot,Home & Garden,2,74.85,149.7,United States
INV-15932,CUST-1374,2023-01-17,Yoga Mat,Sports,2,64.9,129.8,Canada
INV-18199,CUST-3674,2023-01-17,Yoga Mat,Sports,1,36.85,36.85,France
INV-18211,CUST-2352,2023-01-17,Fiction Novel,Books,2,16.68,33.36,Italy
INV-11704,CUST-1480,2023-01-17,Coffee Mug,Home & Garden,2,73.25,146.5,Sweden
INV-14125,CUST-1429,2023-01-17,Water Bottle,Sports,1,55.41,55.41,United Kingdom
INV-13834,CUST-3658,2023-01-18,Running Shoes,Sports,4,38.14,152.56,Netherlands
INV-13482,CUST-1831,2023-01-18,Yoga Mat,Sports,3,160.93,482.79,Canada
INV-11885,CUST-2707,2023-01-18,Football,Sports,2,187.07,374.14,Germany
INV-13679,CUST-2197,2023-01-18,Shoes,Clothing,1,23.26,23.26,Sweden
INV-14127,CUST-4118,2023-01-18,Textbook,Books,2,19.88,39.76,Sweden
INV-12787,CUST-4896,2023-01-18,Jeans,Clothing,1,109.22,109.22,Australia
INV-12393,CUST-4680,2023-01-18,Coffee Mug,Home & Garden,2,29.6,59.2,Canada
INV-12832,CUST-3137,2023-01-18,Coffee Mug,Home & Garden,1,24.58,24.58,Italy
INV-17866,CUST-2145,2023-01-18,Water Bottle,Sports,1,121.43,121.43,Australia
INV-12367,CUST-3636,2023-01-18,Textbook,Books,1,22.96,22.96,Sweden
INV-18105,CUST-1009,2023-01-18,Hat,Clothing,1,104.45,104.45,Italy
INV-14787,CUST-3559,2023-01-18,Water Bottle,Sports,3,187.33,561.99,Italy
INV-19108,CUST-1583,2023-01-18,Textbook,Books,1,25.91,25.91,Sweden
INV-19687,CUST-3216,2023-01-18,T-Shirt,Clothing,1,63.75,63.75,United Kingdom
INV-11170,CUST-4446,2023-01-18,Candle,Home & Garden,4,11.48,45.92,Sweden
INV-13210,CUST-2923,2023-01-18,Jeans,Clothing,1,62.32,62.32,Australia
INV-16654,CUST-2971,2023-01-19,Fiction Novel,Books,5,47.61,238.05,Sweden
INV-19492,CUST-2602,2023-01-19,Football,Sports,1,188.78,188.78,Australia
INV-12587,CUST-1927,2023-01-19,Self-Help Book,Books,1,22.89,22.89,United States
INV-10136,CUST-1931,2023-01-19,Biography,Books,1,36.5,36.5,Netherlands
INV-11203,CUST-2926,2023-01-19,Fiction Novel,Books,1,17.56,17.56,Germany
INV-18627,CUST-4386,2023-01-19,T-Shirt,Clothing,1,89.3,89.3,Australia
INV-17894,CUST-1223,2023-01-19,Webcam,Electronics,2,85.77,171.54,United Kingdom
INV-13851,CUST-3478,2023-01-19,Keyboard,Electronics,1,62.48,62.48,Canada
INV-12713,CUST-2424,2023-01-19,Candle,Home & Garden,1,33.64,33.64,Canada
INV-14011,CUST-4576,2023-01-19,Fiction Novel,Books,1,46.62,46.62,Sweden
INV-17893,CUST-2911,2023-01-19,Biography,Books,2,21.27,42.54,France
INV-15373,CUST-1954,2023-01-19,Jeans,Clothing,2,53.7,107.4,United Kingdom
INV-18686,CUST-2274,2023-01-19,Wireless Mouse,Electronics,4,44.41,177.64,Canada
INV-17776,CUST-3933,2023-01-19,Yoga Mat,Sports,1,189.77,189.77,United States
INV-11239,CUST-2996,2023-01-19,Textbook,Books,2,33.15,66.3,Canada
INV-16971,CUST-4787,2023-01-19,Biography,Books,2,34.06,68.12,France
INV-14334,CUST-2428,2023-01-19,Keyboard,Electronics,1,138.03,138.03,United Kingdom
INV-17824,CUST-4651,2023-01-19,Cushion,Home & Garden,3,42.94,128.82,Canada
INV-19357,CUST-3376,2023-01-19,Headphones,Electronics,3,82.71,248.13,Germany
INV-11549,CUST-2915,2023-01-19,Running Shoes,Sports,1,55.23,55.23,Netherlands
INV-11990,CUST-2944,2023-01-19,Running Shoes,Sports,2,168.46,336.92,Germany
INV-15604,CUST-4955,2023-01-19,Wireless Mouse,Electronics,1,125.52,125.52,Italy
INV-19000,CUST-2903,2023-01-19,Phone Case,Electronics,2,107.75,215.5,Germany
INV-10908,CUST-1381,2023-01-19,Water Bottle,Sports,2,193.76,387.52,Australia
INV-18866,CUST-2957,2023-01-19,Shoes,Clothing,1,68.63,68.63,Netherlands
INV-13198,CUST-1103,2023-01-19,Keyboard,Electronics,2,58.94,117.88,United States
INV-17399,CUST-2916,2023-01-19,Fiction Novel,Books,1,44.61,44.61,Spain
INV-13079,CUST-1528,2023-01-19,Lamp,Home & Garden,4,15.78,63.12,United Kingdom
INV-10264,CUST-2201,2023-01-19,Textbook,Books,1,17.29,17.29,Italy
INV-16500,CUST-2128,2023-01-19,Cookbook,Books,2,36.88,73.76,Italy
INV-10155,CUST-3529,2023-01-19,Cushion,Home & Garden,3,60.31,180.93,Netherlands
INV-14572,CUST-2065,2023-01-19,Phone Case,Electronics,4,107.28,429.12,United States
INV-17205,CUST-3320,2023-01-19,Headphones,Electronics,1,122.92,122.92,Sweden
INV-15738,CUST-2452,2023-01-19,Yoga Mat,Sports,2,98.99,197.98,Australia
INV-16521,CUST-4212,2023-01-19,Coffee Mug,Home & Garden,2,10.33,20.66,Canada
INV-19864,CUST-1121,2023-01-19,Plant Pot,Home & Garden,2,73.61,147.22,United Kingdom
INV-11942,CUST-1658,2023-01-19,Biography,Books,2,26.47,52.94,Germany
INV-14963,CUST-1909,2023-01-19,Lamp,Home & Garden,2,73.52,147.04,France
INV-14146,CUST-4760,2023-01-20,Cookbook,Books,1,34.21,34.21,United Kingdom
INV-14131,CUST-1302,2023-01-20,Wireless Mouse,Electronics,1,131.77,131.77,France
INV-14508,CUST-2310,2023-01-20,Tennis Racket,Sports,3,145.74,437.22,Italy
INV-12542,CUST-2193,2023-01-20,Wireless Mouse,Electronics,1,37.3,37.3,United Kingdom
INV-15237,CUST-3215,2023-01-20,Yoga Mat,Sports,3,74.29,222.87,United Kingdom
INV-10683,CUST-1358,2023-01-20,Phone Case,Electronics,1,107.62,107.62,Australia
INV-12397,CUST-3037,2023-01-20,Jeans,Clothing,2,26.52,53.04,United States
INV-12695,CUST-1593,2023-01-20,Jacket,Clothing,2,81.01,162.02,Australia
INV-10605,CUST-3186,2023-01-20,Self-Help Book,Books,1,27.16,27.16,United States
INV-12030,CUST-1601,2023-01-20,Tennis Racket,Sports,1,99.81,99.81,Australia
INV-12146,CUST-1125,2023-01-20,Yoga Mat,Sports,1,38.67,38.67,Italy
INV-16846,CUST-1055,2023-01-20,Candle,Home & Garden,2,48.09,96.18,Australia
INV-14528,CUST-2560,2023-01-20,Fiction Novel,Books,2,42.1,84.2,United States
INV-11449,CUST-4774,2023-01-20,Biography,Books,2,35.64,71.28,Spain
INV-17509,CUST-1346,2023-01-20,Wireless Mouse,Electronics,1,106.69,106.69,Italy
INV-18481,CUST-2804,2023-01-20,Sweater,Clothing,2,49.09,98.18,Germany
INV-18784,CUST-3039,2023-01-20,Webcam,Electronics,3,84.62,253.86,Germany
INV-17511,CUST-3301,2023-01-20,Picture Frame,Home & Garden,5,17.36,86.8,Germany
INV-10241,CUST-2355,2023-01-20,Headphones,Electronics,3,119.07,357.21,Netherlands
INV-19811,CUST-1830,2023-01-20,Candle,Home & Garden,1,72.22,72.22,Sweden
INV-19078,CUST-3754,2023-01-20,USB Cable,Electronics,1,127.6,127.6,Italy
INV-17333,CUST-1169,2023-01-20,Jeans,Clothing,1,119.54,119.54,Sweden
INV-10061,CUST-2758,2023-01-20,Sweater,Clothing,2,35.92,71.84,Spain
INV-17187,CUST-2441,2023-01-20,Webcam,Electronics,1,146.76,146.76,France
INV-17123,CUST-1786,2023-01-20,Tennis Racket,Sports,4,143.82,575.28,Italy
INV-10227,CUST-1233,2023-01-20,Keyboard,Electronics,1,83.49,83.49,Italy
INV-17207,CUST-1111,2023-01-20,Dumbbell Set,Sports,4,72.15,288.6,France
INV-17819,CUST-2662,2023-01-20,Textbook,Books,3,17.17,51.51,Italy
INV-12868,CUST-1827,2023-01-21,Plant Pot,Home & Garden,2,26.58,53.16,United States
INV-13488,CUST-4784,2023-01-21,Water Bottle,Sports,1,88.24,88.24,Germany
INV-11401,CUST-4019,2023-01-21,Lamp,Home & Garden,1,71.55,71.55,Sweden
INV-17594,CUST-1078,2023-01-21,Picture Frame,Home & Garden,2,46.72,93.44,Sweden
INV-16766,CUST-2884,2023-01-21,Cushion,Home & Garden,3,58.72,176.16,Netherlands
INV-16771,CUST-3988,2023-01-21,Self-Help Book,Books,2,38.09,76.18,United States
INV-11726,CUST-1690,2023-01-21,Jacket,Clothing,2,23.7,47.4,Netherlands
INV-12471,CUST-4650,2023-01-21,T-Shirt,Clothing,2,112.57,225.14,France
INV-16591,CUST-3164,2023-01-21,Biography,Books,1,35.97,35.97,Australia
INV-11204,CUST-1904,2023-01-21,Plant Pot,Home & Garden,1,59.42,59.42,Italy
INV-16004,CUST-1988,2023-01-21,Travel Guide,Books,1,10.58,10.58,Canada
INV-13681,CUST-1630,2023-01-21,T-Shirt,Clothing,1,115.74,115.74,United Kingdom
INV-13121,CUST-2317,2023-01-21,Wireless Mouse,Electronics,3,17.06,51.18,Sweden
INV-17853,CUST-3447,2023-01-21,Coffee Mug,Home & Garden,1,48.63,48.63,Italy
INV-16191,CUST-1528,2023-01-21,Candle,Home & Garden,3,15.26,45.78,Italy
INV-19663,CUST-2528,2023-01-21,Shoes,Clothing,4,53.6,214.4,Canada
INV-18700,CUST-4007,2023-01-21,Sweater,Clothing,1,29.38,29.38,Germany
INV-16975,CUST-4643,2023-01-21,Lamp,Home & Garden,5,28.02,140.1,United States
INV-10868,CUST-1506,2023-01-21,Jeans,Clothing,1,70.07,70.07,United States
INV-16175,CUST-1695,2023-01-21,T-Shirt,Clothing,1,85.04,85.04,Canada
INV-10373,CUST-2789,2023-01-21,T-Shirt,Clothing,2,46.85,93.7,Sweden
INV-15967,CUST-1048,2023-01-22,Water Bottle,Sports,4,29.77,119.08,United Kingdom
INV-16181,CUST-1821,2023-01-22,Tennis Racket,Sports,1,22.31,22.31,Canada
INV-14439,CUST-1094,2023-01-22,Cushion,Home & Garden,1,44.03,44.03,United States
INV-13975,CUST-2900,2023-01-22,Travel Guide,Books,1,20.81,20.81,Australia
INV-16576,CUST-3238,2023-01-22,Tennis Racket,Sports,1,176.44,176.44,Netherlands
INV-16496,CUST-2068,2023-01-22,Plant Pot,Home & Garden,3,61.83,185.49,Spain
INV-17142,CUST-3323,2023-01-22,Cookbook,Books,3,30.44,91.32,France
INV-17454,CUST-4482,2023-01-22,Plant Pot,Home & Garden,1,47.11,47.11,Sweden
INV-13330,CUST-2767,2023-01-22,Shoes,Clothing,2,92.27,184.54,Germany
INV-15637,CUST-1972,2023-01-22,Water Bottle,Sports,1,136.07,136.07,Canada
INV-18329,CUST-1412,2023-01-22,Cushion,Home & Garden,1,70.04,70.04,Sweden
INV-14601,CUST-3999,2023-01-22,Lamp,Home & Garden,2,63.35,126.7,Netherlands
INV-18317,CUST-1556,2023-01-22,Sweater,Clothing,1,115.06,115.06,Australia
INV-18185,CUST-1812,2023-01-22,T-Shirt,Clothing,1,57.45,57.45,Australia
INV-15805,CUST-4708,2023-01-22,Webcam,Electronics,1,60.62,60.62,Netherlands
INV-15448,CUST-3726,2023-01-22,T-Shirt,Clothing,4,76.25,305.0,Canada
INV-12407,CUST-1703,2023-01-22,Cushion,Home & Garden,3,42.66,127.98,Germany
INV-12193,CUST-3464,2023-01-22,Running Shoes,Sports,3,127.23,381.69,Spain
INV-13807,CUST-2441,2023-01-22,Plant Pot,Home & Garden,3,69.11,207.33,Canada
INV-11107,CUST-1804,2023-01-22,Wireless Mouse,Electronics,1,17.54,17.54,Spain
INV-13466,CUST-2351,2023-01-22,Wireless Mouse,Electronics,1,66.28,66.28,Sweden
INV-10395,CUST-1941,2023-01-22,Lamp,Home & Garden,5,78.41,392.05,Netherlands
